EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,SPEED_km/s
2008-11-24T15:30:05.477Z,448.00000
2008-11-24T15:40:05.477Z,441.00000
2008-11-24T15:50:05.473Z,454.00000
2008-11-24T16:00:05.473Z,456.00000
2008-11-24T16:10:05.473Z,458.00000
2008-11-24T16:20:05.469Z,447.00000
2008-11-24T16:30:05.469Z,452.00000
2008-11-24T16:40:05.469Z,466.00000
2008-11-24T16:50:05.465Z,478.00000
2008-11-24T17:00:05.465Z,461.00000
2008-11-24T17:10:05.465Z,473.00000
2008-11-24T17:20:05.461Z,480.00000
2008-11-24T17:30:05.461Z,473.00000
2008-11-24T17:40:05.457Z,463.00000
2008-11-24T17:50:05.457Z,462.00000
2008-11-24T18:00:05.457Z,461.00000
2008-11-24T18:10:05.453Z,461.00000
2008-11-24T18:20:05.453Z,461.00000
2008-11-24T18:30:05.453Z,476.00000
2008-11-24T18:40:05.449Z,468.00000
2008-11-24T18:50:05.449Z,455.00000
2008-11-24T19:00:05.449Z,450.00000
2008-11-24T19:10:05.445Z,455.00000
2008-11-24T19:20:05.445Z,462.00000
2008-11-24T19:30:05.445Z,462.00000
2008-11-24T19:40:05.441Z,459.00000
2008-11-24T19:50:05.441Z,460.00000
2008-11-24T20:00:05.438Z,451.00000
2008-11-24T20:10:05.438Z,458.00000
2008-11-24T20:20:05.438Z,461.00000
2008-11-24T20:30:05.434Z,460.00000
2008-11-24T20:40:05.434Z,461.00000
2008-11-24T20:50:05.434Z,460.00000
2008-11-24T21:00:05.430Z,455.00000
2008-11-24T21:10:05.430Z,456.00000
2008-11-24T21:20:05.430Z,459.00000
2008-11-24T21:30:05.426Z,460.00000
2008-11-24T21:40:05.426Z,458.00000
2008-11-24T21:50:05.426Z,459.00000
2008-11-24T22:00:05.422Z,455.00000
2008-11-24T22:10:05.422Z,453.00000
2008-11-24T22:20:05.422Z,444.00000
2008-11-24T22:30:05.418Z,450.00000
2008-11-24T22:40:05.418Z,451.00000
2008-11-24T22:50:05.418Z,450.00000
2008-11-24T23:00:05.414Z,449.00000
2008-11-24T23:10:05.414Z,447.00000
2008-11-24T23:20:05.414Z,451.00000
2008-11-24T23:30:05.410Z,449.00000
2008-11-24T23:40:05.410Z,454.00000
2008-11-24T23:50:05.410Z,452.00000
2008-11-25T00:00:05.406Z,455.00000
2008-11-25T00:10:05.406Z,456.00000
2008-11-25T00:20:05.406Z,454.00000
2008-11-25T00:30:05.402Z,452.00000
2008-11-25T00:40:05.402Z,450.00000
2008-11-25T00:50:05.398Z,450.00000
2008-11-25T01:00:05.398Z,444.00000
2008-11-25T01:10:05.398Z,444.00000
2008-11-25T01:20:05.395Z,448.00000
2008-11-25T01:30:05.395Z,441.00000
2008-11-25T01:40:05.395Z,436.00000
2008-11-25T01:50:05.391Z,434.00000
2008-11-25T02:00:05.391Z,437.00000
2008-11-25T02:10:05.391Z,437.00000
2008-11-25T02:20:05.387Z,433.00000
2008-11-25T02:30:05.387Z,432.00000
2008-11-25T02:40:05.387Z,430.00000
2008-11-25T02:50:05.383Z,427.00000
2008-11-25T03:00:05.383Z,427.00000
2008-11-25T03:10:05.383Z,427.00000
2008-11-25T03:20:05.379Z,428.00000
2008-11-25T03:30:05.379Z,429.00000
2008-11-25T03:40:05.379Z,437.00000
2008-11-25T03:50:05.375Z,436.00000
2008-11-25T04:00:05.375Z,434.00000
2008-11-25T04:10:05.375Z,433.00000
2008-11-25T04:20:05.371Z,430.00000
2008-11-25T04:30:05.371Z,433.00000
2008-11-25T04:40:05.371Z,431.00000
2008-11-25T04:50:05.367Z,433.00000
2008-11-25T05:00:05.367Z,435.00000
2008-11-25T05:10:05.367Z,431.00000
2008-11-25T05:20:05.363Z,430.00000
2008-11-25T05:30:05.363Z,427.00000
2008-11-25T05:40:05.363Z,428.00000
2008-11-25T05:50:05.359Z,429.00000
2008-11-25T06:00:05.359Z,428.00000
2008-11-25T06:10:05.359Z,428.00000
2008-11-25T06:20:05.355Z,431.00000
2008-11-25T06:30:05.355Z,431.00000
2008-11-25T06:40:05.355Z,431.00000
2008-11-25T06:50:05.352Z,424.00000
2008-11-25T07:00:05.352Z,431.00000
2008-11-25T07:10:05.348Z,434.00000
2008-11-25T07:20:05.348Z,424.00000
2008-11-25T07:30:05.348Z,423.00000
2008-11-25T07:40:05.344Z,424.00000
2008-11-25T07:50:05.344Z,427.00000
2008-11-25T08:00:05.344Z,419.00000
2008-11-25T08:10:05.340Z,418.00000
2008-11-25T08:20:05.340Z,417.00000
2008-11-25T08:30:05.340Z,424.00000
2008-11-25T08:40:05.336Z,424.00000
2008-11-25T08:50:05.336Z,428.00000
2008-11-25T09:00:05.336Z,437.00000
2008-11-25T09:10:05.332Z,437.00000
2008-11-25T09:20:05.332Z,438.00000
2008-11-25T09:30:05.332Z,438.00000
2008-11-25T09:40:05.328Z,427.00000
2008-11-25T09:50:05.328Z,419.00000
2008-11-25T10:00:05.328Z,420.00000
2008-11-25T10:10:05.324Z,429.00000
2008-11-25T10:20:05.324Z,429.00000
2008-11-25T10:30:05.324Z,435.00000
2008-11-25T10:40:05.320Z,424.00000
2008-11-25T10:50:05.320Z,421.00000
2008-11-25T11:00:05.320Z,427.00000
2008-11-25T11:10:05.316Z,428.00000
2008-11-25T11:20:05.316Z,421.00000
2008-11-25T11:30:05.316Z,412.00000
2008-11-25T11:40:05.313Z,425.00000
2008-11-25T11:50:05.313Z,425.00000
2008-11-25T12:00:05.313Z,419.00000
2008-11-25T12:10:05.309Z,413.00000
2008-11-25T12:20:05.309Z,401.00000
2008-11-25T12:30:05.309Z,406.00000
2008-11-25T12:40:05.305Z,422.00000
2008-11-25T12:50:05.305Z,403.00000
2008-11-25T13:00:05.305Z,402.00000
2008-11-25T13:10:05.301Z,399.00000
2008-11-25T13:20:05.301Z,398.00000
2008-11-25T13:30:05.297Z,396.00000
2008-11-25T13:40:05.297Z,400.00000
2008-11-25T13:50:05.297Z,394.00000
2008-11-25T14:00:05.293Z,397.00000
2008-11-25T14:10:05.293Z,402.00000
2008-11-25T14:20:05.293Z,401.00000
2008-11-25T14:30:05.289Z,402.00000
2008-11-25T14:40:05.289Z,395.00000
2008-11-25T14:50:05.289Z,395.00000
2008-11-25T15:00:05.285Z,393.00000
2008-11-25T15:10:05.285Z,398.00000
2008-11-25T15:20:05.285Z,402.00000
2008-11-25T15:30:05.281Z,411.00000
2008-11-25T15:40:05.281Z,400.00000
2008-11-25T15:50:05.281Z,388.00000
2008-11-25T16:00:05.277Z,413.00000
2008-11-25T16:10:05.277Z,408.00000
2008-11-25T16:20:05.277Z,418.00000
2008-11-25T16:30:05.273Z,413.00000
2008-11-25T16:40:05.273Z,413.00000
2008-11-25T16:50:05.273Z,412.00000
2008-11-25T17:00:05.270Z,414.00000
2008-11-25T17:10:05.270Z,398.00000
2008-11-25T17:20:05.266Z,401.00000
2008-11-25T17:30:05.266Z,401.00000
2008-11-25T17:40:05.266Z,403.00000
2008-11-25T17:50:05.262Z,408.00000
2008-11-25T18:00:05.262Z,383.00000
2008-11-25T18:10:05.262Z,386.00000
2008-11-25T18:20:05.258Z,386.00000
2008-11-25T18:30:05.258Z,384.00000
2008-11-25T18:40:05.258Z,378.00000
2008-11-25T18:50:05.254Z,397.00000
2008-11-25T19:00:05.254Z,395.00000
2008-11-25T19:10:05.254Z,392.00000
2008-11-25T19:20:05.250Z,411.00000
2008-11-25T19:30:05.250Z,406.00000
2008-11-25T19:40:05.250Z,390.00000
2008-11-25T19:50:05.246Z,387.00000
2008-11-25T20:00:05.246Z,389.00000
2008-11-25T20:10:05.246Z,393.00000
2008-11-25T20:20:05.242Z,394.00000
2008-11-25T20:30:05.242Z,401.00000
2008-11-25T20:40:05.242Z,398.00000
2008-11-25T20:50:05.238Z,403.00000
2008-11-25T21:00:05.238Z,393.00000
2008-11-25T21:10:05.238Z,385.00000
2008-11-25T21:20:05.234Z,385.00000
2008-11-25T21:30:05.234Z,380.00000
2008-11-25T21:40:05.230Z,381.00000
2008-11-25T21:50:05.230Z,381.00000
2008-11-25T22:00:05.230Z,393.00000
2008-11-25T22:10:05.227Z,407.00000
2008-11-25T22:20:05.227Z,410.00000
2008-11-25T22:30:05.227Z,396.00000
2008-11-25T22:40:05.223Z,393.00000
2008-11-25T22:50:05.223Z,395.00000
2008-11-25T23:00:05.223Z,400.00000
2008-11-25T23:10:05.219Z,405.00000
2008-11-25T23:20:05.219Z,403.00000
2008-11-25T23:30:05.219Z,401.00000
2008-11-25T23:40:05.215Z,399.00000
2008-11-25T23:50:05.215Z,401.00000
2008-11-26T00:00:05.215Z,401.00000
2008-11-26T00:10:05.211Z,402.00000
2008-11-26T00:20:05.211Z,396.00000
2008-11-26T00:30:05.211Z,396.00000
2008-11-26T00:40:05.207Z,399.00000
2008-11-26T00:50:05.207Z,393.00000
2008-11-26T01:00:05.207Z,395.00000
2008-11-26T01:10:05.203Z,403.00000
2008-11-26T01:20:05.203Z,394.00000
2008-11-26T01:30:05.203Z,403.00000
2008-11-26T01:40:05.199Z,396.00000
2008-11-26T01:50:05.199Z,389.00000
2008-11-26T02:00:05.199Z,389.00000
2008-11-26T02:10:05.195Z,389.00000
2008-11-26T02:20:05.195Z,385.00000
2008-11-26T02:30:05.191Z,390.00000
2008-11-26T02:40:05.191Z,394.00000
2008-11-26T02:50:05.191Z,387.00000
2008-11-26T03:00:05.188Z,388.00000
2008-11-26T03:10:05.188Z,386.00000
2008-11-26T03:20:05.188Z,394.00000
2008-11-26T03:30:05.184Z,400.00000
2008-11-26T03:40:05.184Z,397.00000
2008-11-26T03:50:05.184Z,380.00000
2008-11-26T04:00:05.180Z,396.00000
2008-11-26T04:10:05.180Z,395.00000
2008-11-26T04:20:05.180Z,403.00000
2008-11-26T04:30:05.176Z,403.00000
2008-11-26T04:40:05.176Z,393.00000
2008-11-26T04:50:05.176Z,403.00000
2008-11-26T05:00:05.172Z,405.00000
2008-11-26T05:10:05.172Z,393.00000
2008-11-26T05:20:05.172Z,383.00000
2008-11-26T05:30:05.168Z,383.00000
2008-11-26T05:40:05.168Z,379.00000
2008-11-26T05:50:05.168Z,380.00000
2008-11-26T06:00:05.164Z,380.00000
2008-11-26T06:10:05.164Z,374.00000
2008-11-26T06:20:05.164Z,376.00000
2008-11-26T06:30:05.160Z,385.00000
2008-11-26T06:40:05.160Z,370.00000
2008-11-26T06:50:05.156Z,379.00000
2008-11-26T07:00:05.156Z,368.00000
2008-11-26T07:10:05.156Z,365.00000
2008-11-26T07:20:05.152Z,366.00000
2008-11-26T07:30:05.152Z,372.00000
2008-11-26T07:40:05.152Z,370.00000
2008-11-26T07:50:05.148Z,369.00000
2008-11-26T08:00:05.148Z,373.00000
2008-11-26T08:10:05.148Z,375.00000
2008-11-26T08:20:05.145Z,377.00000
2008-11-26T08:30:05.145Z,375.00000
2008-11-26T08:40:05.145Z,381.00000
2008-11-26T08:50:05.141Z,371.00000
2008-11-26T09:00:05.141Z,380.00000
2008-11-26T09:10:05.141Z,381.00000
2008-11-26T09:20:05.137Z,378.00000
2008-11-26T09:30:05.137Z,368.00000
2008-11-26T09:40:05.133Z,361.00000
2008-11-26T09:50:05.133Z,358.00000
2008-11-26T10:00:05.133Z,367.00000
2008-11-26T10:10:05.129Z,376.00000
2008-11-26T10:20:05.129Z,371.00000
2008-11-26T10:30:05.129Z,374.00000
2008-11-26T10:40:05.125Z,362.00000
2008-11-26T10:50:05.125Z,368.00000
2008-11-26T11:00:05.125Z,380.00000
2008-11-26T11:10:05.121Z,389.00000
2008-11-26T11:20:05.121Z,393.00000
2008-11-26T11:30:05.121Z,397.00000
2008-11-26T11:40:05.117Z,397.00000
2008-11-26T11:50:05.117Z,397.00000
2008-11-26T12:00:05.117Z,396.00000
2008-11-26T12:10:05.113Z,396.00000
2008-11-26T12:20:05.113Z,396.00000
2008-11-26T12:30:05.113Z,390.00000
2008-11-26T12:40:05.109Z,384.00000
2008-11-26T12:50:05.109Z,384.00000
2008-11-26T13:00:05.105Z,381.00000
2008-11-26T13:10:05.105Z,391.00000
2008-11-26T13:20:05.105Z,385.00000
2008-11-26T13:30:05.102Z,374.00000
2008-11-26T13:40:05.102Z,371.00000
2008-11-26T13:50:05.102Z,380.00000
2008-11-26T14:00:05.098Z,379.00000
2008-11-26T14:10:05.098Z,379.00000
2008-11-26T14:20:05.098Z,373.00000
2008-11-26T14:30:05.094Z,375.00000
2008-11-26T14:40:05.094Z,379.00000
2008-11-26T14:50:05.094Z,379.00000
2008-11-26T15:00:05.090Z,373.00000
2008-11-26T15:10:05.090Z,379.00000
2008-11-26T15:20:05.090Z,382.00000
2008-11-26T15:30:05.086Z,378.00000
2008-11-26T15:40:05.086Z,393.00000
2008-11-26T15:50:05.082Z,388.00000
2008-11-26T16:00:05.082Z,390.00000
2008-11-26T16:10:05.082Z,383.00000
2008-11-26T16:20:05.078Z,372.00000
2008-11-26T16:30:05.078Z,382.00000
2008-11-26T16:40:05.078Z,385.00000
2008-11-26T16:50:05.074Z,389.00000
2008-11-26T17:00:05.074Z,395.00000
2008-11-26T17:10:05.074Z,394.00000
2008-11-26T17:20:05.070Z,388.00000
2008-11-26T17:30:05.070Z,393.00000
2008-11-26T18:31:05.063Z,378.00000
2008-11-26T18:40:05.059Z,386.00000
2008-11-26T18:50:05.059Z,378.00000
2008-11-26T19:00:05.059Z,380.00000
2008-11-26T19:10:05.055Z,384.00000
2008-11-26T19:20:05.055Z,379.00000
2008-11-26T19:30:05.055Z,373.00000
2008-11-26T19:40:05.051Z,375.00000
2008-11-26T19:50:05.051Z,383.00000
2008-11-26T20:00:05.051Z,382.00000
2008-11-26T20:10:05.047Z,383.00000
2008-11-26T20:20:05.047Z,378.00000
2008-11-26T20:30:05.047Z,369.00000
2008-11-26T20:40:05.043Z,373.00000
2008-11-26T20:50:05.043Z,371.00000
2008-11-26T21:00:05.039Z,362.00000
2008-11-26T21:10:05.039Z,360.00000
2008-11-26T21:20:05.039Z,361.00000
2008-11-26T21:30:05.035Z,359.00000
2008-11-26T21:40:05.035Z,358.00000
2008-11-26T21:50:05.035Z,365.00000
2008-11-26T22:00:05.031Z,363.00000
2008-11-26T22:10:05.031Z,364.00000
2008-11-26T22:20:05.031Z,370.00000
2008-11-26T22:30:05.027Z,366.00000
2008-11-26T22:40:05.027Z,364.00000
2008-11-26T22:50:05.023Z,366.00000
2008-11-26T23:00:05.023Z,368.00000
2008-11-26T23:10:05.023Z,366.00000
2008-11-26T23:20:05.020Z,357.00000
2008-11-26T23:30:05.020Z,359.00000
2008-11-26T23:40:05.020Z,362.00000
2008-11-26T23:50:05.016Z,357.00000
2008-11-27T00:00:05.016Z,350.00000
2008-11-27T00:10:05.016Z,347.00000
2008-11-27T00:20:05.012Z,345.00000
2008-11-27T00:30:05.012Z,345.00000
2008-11-27T00:40:05.012Z,345.00000
2008-11-27T00:50:05.008Z,344.00000
2008-11-27T01:00:05.008Z,345.00000
2008-11-27T01:10:05.004Z,348.00000
2008-11-27T01:20:05.004Z,349.00000
2008-11-27T01:30:05.004Z,348.00000
2008-11-27T01:40:05.000Z,349.00000
2008-11-27T01:50:05.000Z,352.00000
2008-11-27T02:00:05.000Z,349.00000
2008-11-27T02:10:04.996Z,351.00000
2008-11-27T02:20:04.996Z,348.00000
2008-11-27T02:30:04.996Z,347.00000
2008-11-27T02:40:04.992Z,348.00000
2008-11-27T02:50:04.992Z,346.00000
2008-11-27T03:00:04.992Z,346.00000
2008-11-27T03:10:04.988Z,350.00000
2008-11-27T03:20:04.988Z,352.00000
2008-11-27T03:30:04.984Z,349.00000
2008-11-27T03:40:04.984Z,345.00000
2008-11-27T03:50:04.984Z,345.00000
2008-11-27T04:00:04.980Z,347.00000
2008-11-27T04:10:04.980Z,350.00000
2008-11-27T04:20:04.980Z,347.00000
2008-11-27T04:30:04.977Z,339.00000
2008-11-27T04:40:04.977Z,337.00000
2008-11-27T04:50:04.977Z,341.00000
2008-11-27T05:00:04.973Z,351.00000
2008-11-27T05:10:04.973Z,353.00000
2008-11-27T05:20:04.969Z,352.00000
2008-11-27T05:30:04.969Z,349.00000
2008-11-27T05:40:04.969Z,351.00000
2008-11-27T05:50:04.965Z,348.00000
2008-11-27T06:00:04.965Z,348.00000
2008-11-27T06:10:04.965Z,344.00000
2008-11-27T06:20:04.961Z,344.00000
2008-11-27T06:30:04.961Z,346.00000
2008-11-27T06:40:04.961Z,348.00000
2008-11-27T06:50:04.957Z,347.00000
2008-11-27T07:00:04.957Z,346.00000
2008-11-27T07:10:04.953Z,348.00000
2008-11-27T07:20:04.953Z,389.00000
2008-11-27T07:30:04.953Z,387.00000
2008-11-27T07:40:04.949Z,389.00000
2008-11-27T07:50:04.949Z,388.00000
2008-11-27T08:00:04.949Z,384.00000
2008-11-27T08:10:04.945Z,391.00000
2008-11-27T08:20:04.945Z,391.00000
2008-11-27T08:30:04.945Z,387.00000
2008-11-27T08:40:04.941Z,380.00000
2008-11-27T08:50:04.941Z,376.00000
2008-11-27T09:00:04.941Z,385.00000
2008-11-27T09:10:04.938Z,384.00000
2008-11-27T09:20:04.938Z,385.00000
2008-11-27T09:30:04.934Z,385.00000
2008-11-27T09:40:04.934Z,391.00000
2008-11-27T09:50:04.934Z,388.00000
2008-11-27T10:00:04.930Z,384.00000
2008-11-27T10:10:04.930Z,385.00000
2008-11-27T10:20:04.930Z,386.00000
2008-11-27T10:30:04.926Z,387.00000
2008-11-27T10:40:04.926Z,387.00000
2008-11-27T10:50:04.922Z,377.00000
2008-11-27T11:00:04.922Z,371.00000
2008-11-27T11:10:04.922Z,375.00000
2008-11-27T11:20:04.918Z,374.00000
2008-11-27T11:30:04.918Z,370.00000
2008-11-27T11:40:04.918Z,367.00000
2008-11-27T11:50:04.914Z,369.00000
2008-11-27T12:00:04.914Z,367.00000
2008-11-27T12:10:04.914Z,368.00000
2008-11-27T12:20:04.910Z,371.00000
2008-11-27T12:30:04.910Z,372.00000
2008-11-27T12:40:04.906Z,369.00000
2008-11-27T12:50:04.906Z,367.00000
2008-11-27T13:00:04.906Z,367.00000
2008-11-27T13:10:04.902Z,367.00000
2008-11-27T13:20:04.902Z,367.00000
2008-11-27T13:30:04.902Z,365.00000
2008-11-27T13:40:04.898Z,361.00000
2008-11-27T13:50:04.898Z,356.00000
2008-11-27T14:00:04.898Z,361.00000
2008-11-27T14:10:04.895Z,355.00000
2008-11-27T14:20:04.895Z,368.00000
2008-11-27T14:30:04.891Z,366.00000
2008-11-27T14:40:04.891Z,374.00000
2008-11-27T14:50:04.891Z,362.00000
2008-11-27T15:00:04.887Z,353.00000
2008-11-27T15:10:04.887Z,351.00000
2008-11-27T15:20:04.887Z,354.00000
2008-11-27T15:30:04.883Z,356.00000
2008-11-27T15:40:04.883Z,354.00000
2008-11-27T15:50:04.883Z,365.00000
2008-11-27T16:00:04.879Z,361.00000
2008-11-27T16:10:04.879Z,358.00000
2008-11-27T16:20:04.875Z,356.00000
2008-11-27T16:30:04.875Z,355.00000
2008-11-27T16:40:04.875Z,357.00000
2008-11-27T16:50:04.871Z,357.00000
2008-11-27T17:00:04.871Z,354.00000
2008-11-27T17:10:04.871Z,355.00000
2008-11-27T17:20:04.867Z,357.00000
2008-11-27T17:30:04.867Z,357.00000
2008-11-27T17:40:04.867Z,358.00000
2008-11-27T17:50:04.863Z,360.00000
2008-11-27T18:00:04.863Z,366.00000
2008-11-27T18:10:04.859Z,373.00000
2008-11-27T18:20:04.859Z,376.00000
2008-11-27T18:30:04.859Z,383.00000
2008-11-27T18:40:04.855Z,359.00000
2008-11-27T18:50:04.855Z,359.00000
2008-11-27T19:00:04.855Z,365.00000
2008-11-27T19:10:04.852Z,381.00000
2008-11-27T19:20:04.852Z,372.00000
2008-11-27T19:30:04.848Z,371.00000
2008-11-27T19:40:04.848Z,364.00000
2008-11-27T19:50:04.848Z,371.00000
2008-11-27T20:00:04.844Z,369.00000
2008-11-27T20:10:04.844Z,363.00000
2008-11-27T20:20:04.844Z,362.00000
2008-11-27T20:30:04.840Z,362.00000
2008-11-27T20:40:04.840Z,365.00000
2008-11-27T20:50:04.840Z,365.00000
2008-11-27T21:00:04.836Z,362.00000
2008-11-27T21:10:04.836Z,366.00000
2008-11-27T21:20:04.832Z,371.00000
2008-11-27T21:30:04.832Z,362.00000
2008-11-27T21:40:04.832Z,363.00000
2008-11-27T21:50:04.828Z,362.00000
2008-11-27T22:00:04.828Z,360.00000
2008-11-27T22:10:04.828Z,362.00000
2008-11-27T22:20:04.824Z,362.00000
2008-11-27T22:30:04.824Z,361.00000
2008-11-27T22:40:04.820Z,351.00000
2008-11-27T22:50:04.820Z,341.00000
2008-11-27T23:00:04.820Z,338.00000
2008-11-27T23:10:04.816Z,340.00000
2008-11-27T23:20:04.816Z,338.00000
2008-11-27T23:30:04.816Z,340.00000
2008-11-27T23:40:04.813Z,337.00000
2008-11-27T23:50:04.813Z,334.00000
2008-11-28T00:00:04.813Z,333.00000
2008-11-28T00:10:04.809Z,333.00000
2008-11-28T00:20:04.809Z,338.00000
2008-11-28T00:30:04.805Z,338.00000
2008-11-28T00:40:04.805Z,340.00000
2008-11-28T00:50:04.805Z,338.00000
2008-11-28T01:00:04.801Z,336.00000
2008-11-28T01:10:04.801Z,342.00000
2008-11-28T01:20:04.801Z,350.00000
2008-11-28T01:30:04.797Z,348.00000
2008-11-28T01:40:04.797Z,357.00000
2008-11-28T01:50:04.793Z,350.00000
2008-11-28T02:00:04.793Z,350.00000
2008-11-28T02:10:04.793Z,341.00000
2008-11-28T02:20:04.789Z,342.00000
2008-11-28T02:30:04.789Z,341.00000
2008-11-28T02:40:04.789Z,339.00000
2008-11-28T02:50:04.785Z,341.00000
2008-11-28T03:00:04.785Z,347.00000
2008-11-28T03:10:04.781Z,346.00000
2008-11-28T03:20:04.781Z,348.00000
2008-11-28T03:30:04.781Z,345.00000
2008-11-28T03:40:04.777Z,342.00000
2008-11-28T03:50:04.777Z,334.00000
2008-11-28T04:00:04.777Z,341.00000
2008-11-28T04:10:04.773Z,340.00000
2008-11-28T04:20:04.773Z,331.00000
2008-11-28T04:30:04.773Z,320.00000
2008-11-28T04:40:04.770Z,321.00000
2008-11-28T04:50:04.770Z,326.00000
2008-11-28T05:00:04.766Z,323.00000
2008-11-28T05:10:04.766Z,321.00000
2008-11-28T05:20:04.766Z,323.00000
2008-11-28T05:30:04.762Z,324.00000
2008-11-28T05:40:04.762Z,326.00000
2008-11-28T05:50:04.762Z,326.00000
2008-11-28T06:00:04.758Z,325.00000
2008-11-28T06:10:04.758Z,325.00000
2008-11-28T06:20:04.754Z,325.00000
2008-11-28T06:30:04.754Z,325.00000
2008-11-28T06:40:04.754Z,326.00000
2008-11-28T06:50:04.750Z,325.00000
2008-11-28T07:00:04.750Z,325.00000
2008-11-28T07:10:04.750Z,324.00000
2008-11-28T07:20:04.746Z,323.00000
2008-11-28T07:30:04.746Z,322.00000
2008-11-28T07:40:04.742Z,324.00000
2008-11-28T07:50:04.742Z,325.00000
2008-11-28T08:00:04.742Z,326.00000
2008-11-28T08:10:04.738Z,325.00000
2008-11-28T08:20:04.738Z,324.00000
2008-11-28T08:30:04.738Z,326.00000
2008-11-28T08:40:04.734Z,328.00000
2008-11-28T08:50:04.734Z,345.00000
2008-11-28T09:00:04.730Z,358.00000
2008-11-28T09:10:04.730Z,357.00000
2008-11-28T09:20:04.730Z,356.00000
2008-11-28T09:30:04.727Z,357.00000
2008-11-28T09:40:04.727Z,354.00000
2008-11-28T09:50:04.727Z,350.00000
2008-11-28T10:00:04.723Z,348.00000
2008-11-28T10:10:04.723Z,349.00000
2008-11-28T10:20:04.719Z,349.00000
2008-11-28T10:30:04.719Z,349.00000
2008-11-28T10:40:04.719Z,349.00000
2008-11-28T10:50:04.715Z,351.00000
2008-11-28T11:00:04.715Z,351.00000
2008-11-28T11:10:04.715Z,356.00000
2008-11-28T11:20:04.711Z,355.00000
2008-11-28T11:30:04.711Z,352.00000
2008-11-28T11:40:04.707Z,350.00000
2008-11-28T11:50:04.707Z,350.00000
2008-11-28T12:00:04.707Z,350.00000
2008-11-28T12:10:04.703Z,347.00000
2008-11-28T12:20:04.703Z,350.00000
2008-11-28T12:30:04.703Z,349.00000
2008-11-28T12:40:04.699Z,348.00000
2008-11-28T12:50:04.699Z,350.00000
2008-11-28T13:00:04.695Z,349.00000
2008-11-28T13:10:04.695Z,350.00000
2008-11-28T13:20:04.695Z,350.00000
2008-11-28T13:30:04.691Z,349.00000
2008-11-28T13:40:04.691Z,349.00000
2008-11-28T13:50:04.691Z,349.00000
2008-11-28T14:00:04.688Z,349.00000
2008-11-28T14:10:04.688Z,347.00000
2008-11-28T14:20:04.684Z,344.00000
2008-11-28T14:30:04.684Z,348.00000
2008-11-28T14:40:04.684Z,349.00000
2008-11-28T14:50:04.680Z,348.00000
2008-11-28T15:00:04.680Z,346.00000
2008-11-28T15:10:04.680Z,348.00000
2008-11-28T15:20:04.676Z,348.00000
2008-11-28T15:30:04.676Z,348.00000
2008-11-28T15:40:04.672Z,348.00000
2008-11-28T15:50:04.672Z,348.00000
2008-11-28T16:00:04.672Z,344.00000
2008-11-28T16:10:04.668Z,344.00000
2008-11-28T16:20:04.668Z,342.00000
2008-11-28T16:30:04.668Z,341.00000
2008-11-28T16:40:04.664Z,342.00000
2008-11-28T16:50:04.664Z,342.00000
2008-11-28T17:00:04.660Z,341.00000
2008-11-28T17:10:04.660Z,339.00000
2008-11-28T17:20:04.660Z,337.00000
2008-11-28T17:30:04.656Z,337.00000
2008-11-28T17:40:04.656Z,336.00000
2008-11-28T17:50:04.656Z,335.00000
2008-11-28T18:00:04.652Z,335.00000
2008-11-28T18:10:04.652Z,334.00000
2008-11-28T18:20:04.648Z,334.00000
2008-11-28T18:30:04.648Z,333.00000
2008-11-28T18:40:04.648Z,334.00000
2008-11-28T18:50:04.645Z,332.00000
2008-11-28T19:00:04.645Z,332.00000
2008-11-28T19:10:04.645Z,332.00000
2008-11-28T19:20:04.641Z,333.00000
2008-11-28T19:30:04.641Z,334.00000
2008-11-28T19:40:04.637Z,335.00000
2008-11-28T19:50:04.637Z,333.00000
2008-11-28T20:00:04.637Z,330.00000
2008-11-28T20:10:04.633Z,330.00000
2008-11-28T20:20:04.633Z,332.00000
2008-11-28T20:30:04.629Z,332.00000
2008-11-28T20:40:04.629Z,331.00000
2008-11-28T20:50:04.629Z,330.00000
2008-11-28T21:00:04.625Z,330.00000
2008-11-28T21:10:04.625Z,326.00000
2008-11-28T21:20:04.625Z,329.00000
2008-11-28T21:30:04.621Z,331.00000
2008-11-28T21:40:04.621Z,332.00000
2008-11-28T21:50:04.617Z,333.00000
2008-11-28T22:00:04.617Z,334.00000
2008-11-28T22:10:04.617Z,335.00000
2008-11-28T22:20:04.613Z,336.00000
2008-11-28T22:30:04.613Z,335.00000
2008-11-28T22:40:04.613Z,335.00000
2008-11-28T22:50:04.609Z,337.00000
2008-11-28T23:00:04.609Z,336.00000
2008-11-28T23:10:04.605Z,336.00000
2008-11-28T23:20:04.605Z,336.00000
2008-11-28T23:30:04.605Z,334.00000
2008-11-28T23:40:04.602Z,334.00000
2008-11-28T23:50:04.602Z,333.00000
2008-11-29T00:00:04.598Z,335.00000
2008-11-29T00:10:04.598Z,335.00000
2008-11-29T00:20:04.598Z,335.00000
2008-11-29T00:30:04.594Z,334.00000
2008-11-29T00:40:04.594Z,334.00000
2008-11-29T00:50:04.594Z,335.00000
2008-11-29T01:00:04.590Z,336.00000
2008-11-29T01:10:04.590Z,335.00000
2008-11-29T01:20:04.586Z,335.00000
2008-11-29T01:30:04.586Z,337.00000
2008-11-29T01:40:04.586Z,338.00000
2008-11-29T01:50:04.582Z,334.00000
